uniq_id,product_name,product_category_tree
0440b6f721adde72b341d15fe8d2b865,kits kart Pouch for BLU Win HD LTE,"[""Mobiles & Accessories >> Mobile Accessories >> Mobile Pouches >> kits kart Mobile Pouches >> kits kart Pouch for BLU Win HD LTE (Red)""]"
0ab3c0b9179a01ca8a34f00edf23688e,G Fashion Striped Cotton Women's Harem Pants,"[""Clothing >> Women's Clothing >> Ethnic Wear >> Ethnic Bottoms >> Harem Pants >> G Fashion Harem Pants >> G Fashion Striped Cotton Women's Harem Pants""]"
5f40218ed83e7aa35c40da2fb4432272,kits kart Pouch for Karbonn Titanium S20,"[""Mobiles & Accessories >> Mobile Accessories >> Mobile Pouches >> kits kart Mobile Pouches >> kits kart Pouch for Karbonn Titanium S20 (Red)""]"
262f634c63df16037b1b7451a2cf20d0,kits kart Pouch for Intex Aqua Star HD,"[""Mobiles & Accessories >> Mobile Accessories >> Mobile Pouches >> kits kart Mobile Pouches >> kits kart Pouch for Intex Aqua Star HD (Red)""]"
4f1cad1ad7802ad46b98561be24fc204,kits kart Pouch for Alcatel One Touch Hero,"[""Mobiles & Accessories >> Mobile Accessories >> Mobile Pouches >> kits kart Mobile Pouches >> kits kart Pouch for Alcatel One Touch Hero (Red)""]"
6a568b94fcd597a02ecfc82f5cbb0273,Ankita Printed Cotton Women's Harem Pants,"[""Clothing >> Women's Clothing >> Ethnic Wear >> Ethnic Bottoms >> Harem Pants >> Ankita Harem Pants >> Ankita Printed Cotton Women's Harem Pants""]"
06093aadda630a622c1abf9b80503fef,kits kart Pouch for Microsoft X Plus,"[""Mobiles & Accessories >> Mobile Accessories >> Mobile Pouches >> kits kart Mobile Pouches >> kits kart Pouch for Microsoft X Plus (Red)""]"
64c95f85023548d98f0c27fc2c7fa9af,kits kart Pouch for Intex Aqua Style,"[""Mobiles & Accessories >> Mobile Accessories >> Mobile Pouches >> kits kart Mobile Pouches >> kits kart Pouch for Intex Aqua Style (Red)""]"
47820ba8f0521cc628f2c19ed0f90936,kits kart Pouch for Micromax A77 Canvas Juice,"[""Mobiles & Accessories >> Mobile Accessories >> Mobile Pouches >> kits kart Mobile Pouches >> kits kart Pouch for Micromax A77 Canvas Juice (Red)""]"
82bd00d2f0652d006dccceb1c885fc62,sovam Checkered Cushions Cover,"[""Home Furnishing >> sovam Home Furnishing >> sovam Checkered Cushions Cover (Pack of 5, 32 cm...""]"
4a6114f378b47820e0f2fde025f4dee1,Accessoreez Headlight LED Bulb for  HONDA CIVIC HYBRID,"[""Automotive >> Car & Bike Accessories >> Car & Bike Lighting >> Car Lighting >> Car Light Bulbs  >> Accessoreez Headlight LED Bulb for  HONDA CIVIC ...""]"
73623c057cdb6cba7208861c85734766,Accessoreez Headlight LED Bulb for  FORD Classic,"[""Automotive >> Car & Bike Accessories >> Car & Bike Lighting >> Car Lighting >> Car Light Bulbs  >> Accessoreez Headlight LED Bulb for  FORD Classic""]"
62bb1fd4b14b29b3212f24ecc3480efa,saubhagyawatifashions Festive Printed Women's Kurti,"[""Clothing >> Women's Clothing >> Ethnic Wear >> Kurtas & Kurtis >> Kurtis >> saubhagyawatifashions Kurtis >> saubhagyawatifashions Festive Printed Women's Kurti""]"
9e63a51ea157d9aa387ffd6c8967d1a7,KHUSHI HANDICRAFTS Tealight Candle,"[""Toys & School Supplies >> Party Supplies >> Balloons & Decoration >> KHUSHI HANDICRAFTS Balloons & Decoration >> KHUSHI HANDICRAFTS Tealight Candle (Multicolor, ...""]"
de511f66b957c5c43603b39aa6051eb5,HealthMax Women's Shapewear,"[""Clothing >> Women's Clothing >> Lingerie, Sleep & Swimwear >> Shapewears >> HealthMax Shapewears >> HealthMax Women's Shapewear""]"
742496b60ce5597a6daa836dbacff5a2,Accessoreez Headlight LED Bulb for  TATA PRIMA,"[""Automotive >> Car & Bike Accessories >> Car & Bike Lighting >> Car Lighting >> Car Light Bulbs  >> Accessoreez Headlight LED Bulb for  TATA PRIMA""]"
2231a6fc63274c46043e353f1728f077,Tidy Printed Cushions Cover,"[""Home Furnishing >> Tidy Home Furnishing >> Tidy Printed Cushions Cover (Pack of 9, 50 cm*50...""]"
296d7d55e9510e127304862456f90f81,Miway Women's Shift Pink Dress,"[""Clothing >> Women's Clothing >> Western Wear >> Dresses & Skirts >> Dresses >> Miway Dresses >> Miway Women's Shift Pink Dress""]"
0931863cfe3d6f0bdf9490b0df064293,"Fabiya Women's Sheath Blue, Red Dress","[""Clothing >> Women's Clothing >> Western Wear >> Dresses & Skirts >> Dresses >> Fabiya Dresses >> Fabiya Women's Sheath Blue, Red Dress""]"
1208e6bd4fa6309740dab80b90b911e7,Affinity Jewellers Just like diamonds Cubic Zirconia Alloy Stud Earring,"[""Jewellery >> Earrings >> Affinity Jewellers Just like diamonds Cubic Zirc...""]"
b2090621ae0f87b1f1d5a221cb9b15a5,Imago Ims019 Capsicum Seed,"[""Tools & Hardware >> Tools >> Gardening Tools >> Plant Seeds >> Vegetable Seeds >> Imago Ims019 Capsicum Seed (20 per packet)""]"
6b9349118c8bfbac6b9312e3308f2ee5,GENERIC,"[""Beauty and Personal Care >> Makeup >> Body >> Tattoos >> GENERIC Tattoos >> GENERIC (LOTUS, JAAL WORK)""]"
0dc8994a9bcaf42daa9e91081bcbe65d,Bio Kid Infant Pyjama Set Baby Boy's Printed Multicolor Top & Shorts Set,"[""Clothing >> Kids' Clothing >> Infants Wear >> Baby Boys >> Innerwear & Sleepwear >> Night Suits >> Bio Kid Night Suits >> Bio Kid Infant Pyjama Set Baby Boy's Printed Mul...""]"
e08d0848056292f30b3baf223b034443,Little Stars Girl's A-line Multicolor Dress,"[""Little Stars Girl's A-line Multicolor Dress""]"
c8764a6e9253a03e8ee5af0f4a2531bd,totalcare Expert METAL & GLASS SHINER Car Washer,"[""Automotive >> Accessories & Spare parts >> Car & Bike Care >> Vehicle Washing & Cleaning >> Car Washer Liquids >> totalcare Expert METAL & GLASS SHINER Car Washer...""]"
ef9979756bed63f8769f27fe0a2f9242,Lexel High Quality Braided Metal Head Pure Copper Fast Charging 1.5 Meter Long for Iphone & Ipad Lightning Cable,"[""Mobiles & Accessories >> Mobile Accessories >> Cables >> Lexel Cables >> Lexel High Quality Braided Metal Head Pure Coppe...""]"
85203da1b0783a517e6379290ead55a2,Aurelia Cotton Women's Churidar,"[""Clothing >> Women's Clothing >> Ethnic Wear >> Ethnic Bottoms >> Leggings & Churidars >> Churidars >> Aurelia Churidars >> Aurelia Cotton Women's Churidar""]"
e9286a103f2d3dcc752c188a666825ea,Besto LED-B3PWGYR Smart Band Strap,"[""Wearable Smart Devices >> Wearable Accessories >> Besto Wearable Accessories >> Besto LED-B3PWGYR Smart Band Strap (Mullti Color)""]"
c666e51ec698f56a304d5fd9c1687229,AW High Speed Charge and Sync Usb for Iphone 6 Lightning Cable,"[""Mobiles & Accessories >> Mobile Accessories >> Cables >> AW Cables >> AW High Speed Charge and Sync Usb for Iphone 6 L...""]"
253a7f050335f81d9c3b653b463f605e,Lexel High Quality Braided Metal Head Pure Copper Fast Charging 1.5 Meter Long for All Smartphone like Samsung HTC etc USB Cable,"[""Mobiles & Accessories >> Mobile Accessories >> Cables >> Lexel Cables >> Lexel High Quality Braided Metal Head Pure Coppe...""]"
60195bad5fab468d54f1273a3d400f56,SYL WALL CHARGER/TRAVEL CHARGER/FAST CHARGER/PORTABLE CHARGER FOR LETV 1S Battery Charger,"[""Mobiles & Accessories >> Mobile Accessories >> Chargers >> Wall Chargers >> SYL Wall Chargers >> SYL WALL CHARGER/TRAVEL CHARGER/FAST CHARGER/POR...""]"
31100b8a80a913fbfab9f7c891e517de,Lexel High Quality Braided Metal Head Pure Copper Fast Charging 1.5 Meter Long for Iphone & Ipad Lightning Cable,"[""Mobiles & Accessories >> Mobile Accessories >> Cables >> Lexel Cables >> Lexel High Quality Braided Metal Head Pure Coppe...""]"
b8a106b15649ee9bf320b22637928e82,Generix Android Smart Phone OTG OTG Cable,"[""Mobiles & Accessories >> Mobile Accessories >> Cables >> Generix Cables >> Generix Android Smart Phone OTG OTG Cable (White)""]"
d9e48315d93e49ea871bb76a14ed4df9,mobiworld4u blk4 Battery Charger,"[""Mobiles & Accessories >> Mobile Accessories >> Chargers >> Wall Chargers >> mobiworld4u Wall Chargers >> mobiworld4u blk4 Battery Charger (Black)""]"
1ed2415ea35fd4300f751d43ea82b8bd,AW High Power Usb for Iphone 6 Plus Lightning Cable,"[""Mobiles & Accessories >> Mobile Accessories >> Cables >> AW Cables >> AW High Power Usb for Iphone 6 Plus Lightning Ca...""]"
268e62d2ab00a036100ee9c29fd357ce,Generix OTG for Blackberry Priv OTG Cable,"[""Mobiles & Accessories >> Mobile Accessories >> Cables >> Generix Cables >> Generix OTG for Blackberry Priv OTG Cable (White)""]"
03e236d543c63a869ae044a664b0eaf1,Generix OTG for Xiaomi Mi4 OTG Cable,"[""Mobiles & Accessories >> Mobile Accessories >> Cables >> Generix Cables >> Generix OTG for Xiaomi Mi4 OTG Cable (White)""]"
bb7d2b997018b1558b8ae386171c21c4,AW High Power Usb for Iphone 4 Lightning Cable,"[""Mobiles & Accessories >> Mobile Accessories >> Cables >> AW Cables >> AW High Power Usb for Iphone 4 Lightning Cable (...""]"
4eacaabf6b1a7f98dab5c6679b5498cb,Generix OTG for Honor 5X OTG Cable,"[""Mobiles & Accessories >> Mobile Accessories >> Cables >> Generix Cables >> Generix OTG for Honor 5X OTG Cable (White)""]"
b23636010413fb61b39ec4c8c1fc7fc9,Generix OTG for Lenovo K3 OTG Cable,"[""Mobiles & Accessories >> Mobile Accessories >> Cables >> Generix Cables >> Generix OTG for Lenovo K3 OTG Cable (White)""]"
8c6ebf0197d3480c81811b78c685428e,Generix OTG for Nexus 6P OTG Cable,"[""Mobiles & Accessories >> Mobile Accessories >> Cables >> Generix Cables >> Generix OTG for Nexus 6P OTG Cable (White)""]"
4985c89966ccf1609a2c930c91d1e159,Generix pack of 5 Micro USB On-the-go For Mobile Phones & Tablets OTG Cable,"[""Mobiles & Accessories >> Mobile Accessories >> Cables >> Generix Cables >> Generix pack of 5 Micro USB On-the-go For Mobile...""]"
8e2ddc626a7c10d2f5d142070507fd13,AW High Speed Charge and Sync Usb for Iphone 6 Plus Lightning Cable,"[""Mobiles & Accessories >> Mobile Accessories >> Cables >> AW Cables >> AW High Speed Charge and Sync Usb for Iphone 6 P...""]"
201c0cd2a0f34b158dae09d08cb0e73c,Generix Pack of 2 Micro USB On-the-go For Mobile Phones & Tablets OTG Cable,"[""Mobiles & Accessories >> Mobile Accessories >> Cables >> Generix Cables >> Generix Pack of 2 Micro USB On-the-go For Mobile...""]"
56d0c335e9013cacbda2736b44c5075c,Lexel High Quality Braided Metal Head Pure Copper Fast Charging 1.5 Meter Long for Iphone & Ipad Lightning Cable,"[""Mobiles & Accessories >> Mobile Accessories >> Cables >> Lexel Cables >> Lexel High Quality Braided Metal Head Pure Coppe...""]"
227410c1be4e957a9c80968d5665d3c2,Lexel High Quality Braided Metal Head Pure Copper Fast Charging 1.5 Meter Long for All Smartphone like Samsung HTC etc USB Cable,"[""Mobiles & Accessories >> Mobile Accessories >> Cables >> Lexel Cables >> Lexel High Quality Braided Metal Head Pure Coppe...""]"
7e126ebbc0dd125ca54548b784ee7ef2,Generix OTG for Samsung Galaxy Tab 3 OTG Cable,"[""Mobiles & Accessories >> Mobile Accessories >> Cables >> Generix Cables >> Generix OTG for Samsung Galaxy Tab 3 OTG Cable (...""]"
79091ac30e529d4bd9cf38bd8cae92eb,Generix Micro USB OTG OTG Cable,"[""Mobiles & Accessories >> Mobile Accessories >> Cables >> Generix Cables >> Generix Micro USB OTG OTG Cable (White)""]"
ef6df5f016ae015f394e52e4ff13b974,Generix OTG for Sony Xperia M5 OTG Cable,"[""Mobiles & Accessories >> Mobile Accessories >> Cables >> Generix Cables >> Generix OTG for Sony Xperia M5 OTG Cable (White)""]"
993cd62c83f005d069ae040e01b0c1da,asa products set of 46 dora and flowers Art plastic Pencil Box,"[""Toys & School Supplies >> School Supplies >> Geometry & Pencil Boxes >> asa products Geometry & Pencil Boxes >> asa products set of 46 dora and flowers Art plas...""]"
d86808dfbd9285a1f628002d59e0b0cf,"Jazzup Solid Boy's Yellow, Red Track Pants","[""Clothing >> Kids' Clothing >> Boys Wear >> Sports Wear >> Track Pants >> Jazzup Track Pants >> Jazzup Solid Boy's Yellow, Red Track Pants""]"
7e4b1e31b97a6536bd62c00fa982ac30,INDIANO Flip Flops,"[""Footwear >> Women's Footwear >> Slippers & Flip Flops >> INDIANO Flip Flops""]"
093bf91a10010d31ba1c8e0e0b445d23,Aroma Care Black Nail Polish Combo 1706201621 144 ml,"[""Beauty and Personal Care >> Makeup >> Nails >> Nail Polishes >> Aroma Care Nail Polishes >> Aroma Care Black Nail Polish Combo 1706201621 14...""]"
61a7f82f2cd3bc32b15eb4bccfd95555,Asavari world Awp222tfp Storage Basket,"[""Kitchen & Dining >> Containers & Bottles >> Storage Baskets >> Asavari world Storage Baskets >> Asavari world Awp222tfp Storage Basket (Pack of 3)""]"
e70923888f89bde2e5b31be14f4000f5,Hako 60W Magsafe Laptop Charger For APPLE MacBook 13 MB466CHA 60 Adapter,"[""Computers >> Laptop Accessories >> Laptop Adapters >> Hako Laptop Adapters >> Hako 60W Magsafe Laptop Charger For APPLE MacBoo...""]"
14d2014eaed6953cf75871a34fa3b09c,"Silver Kartz Beach Sky Blue Wayfarer, Rectangular Sunglasses","[""Sunglasses >> Silver Kartz Beach Sky Blue Wayfarer, Rectangula...""]"
c732845469e92c0d07ce1ca3b403a87c,"AdroitZ 1 White & Red Two Wheeler Cover, 2 Beige Arm sleeves Combo","[""Automotive >> Car & Bike Accessories >> Automotive Combo >> AdroitZ 1 White & Red Two Wheeler Cover, 2 Beige...""]"
292376927bba0361309abac65f9b388e,Cobb Women's Dark Blue Capri,"[""Clothing >> Women's Clothing >> Western Wear >> Trousers & Capris >> Capris >> Cobb Capris >> Cobb Women's Dark Blue Capri""]"
774217a03ee691053f40ca3307405ac7,"AdroitZ 1 Black & Red Two wheeler Cover, 2 Beige Arm Sleeves Combo","[""Automotive >> Car & Bike Accessories >> Automotive Combo >> AdroitZ 1 Black & Red Two wheeler Cover, 2 Beige...""]"
f1a6da9664b96a37e18b718662584e5d,Style HD Men Sandals,"[""Footwear >> Men's Footwear >> Sandals & Floaters >> Style HD Sandals & Floaters >> Style HD Men Sandals""]"
cc24426f00c1cf9ae0bf76e8bd23c336,JBC Collection Cotton Printed Single Bedsheet,"[""Home Furnishing >> Bed Linen >> Bedsheets >> JBC Collection Bedsheets >> JBC Collection Cotton Printed Single Bedsheet (1...""]"
3ddf7a0f5669f84751a36469af11b877,Hako 60W Magsafe Laptop Charger For APPLE MacBook Pro 13 A1278 60 Adapter,"[""Computers >> Laptop Accessories >> Laptop Adapters >> Hako Laptop Adapters >> Hako 60W Magsafe Laptop Charger For APPLE MacBoo...""]"
54c4b38e133f273095922d2830709a80,HugMe.fashion Full Sleeve Solid Men's Jacket,"[""Clothing >> Men's Clothing >> Winter & Seasonal Wear >> Jackets >> HugMe.fashion Jackets >> HugMe.fashion Full Sleeve Solid Men's Jacket""]"
5469a76067519708de800fb823cde3ce,"AdroitZ 1 Black & Orange Two Wheeler Cover, 2 Black Arm sleeves Combo","[""Automotive >> Car & Bike Accessories >> Automotive Combo >> AdroitZ 1 Black & Orange Two Wheeler Cover, 2 Bl...""]"
6daaeb8d22365319e040707475d40d49,Hako 85W Magsafe Laptop Charger For APPLE MacBook Pro 17 MC024XA 85 Adapter,"[""Computers >> Laptop Accessories >> Laptop Adapters >> Hako Laptop Adapters >> Hako 85W Magsafe Laptop Charger For APPLE MacBoo...""]"
96a5d111782d938a42fe92c5d512b442,"AdroitZ 1 Black & Red Two wheeler Cover, 2 Beige Arm Sleeves Combo","[""Automotive >> Car & Bike Accessories >> Automotive Combo >> AdroitZ 1 Black & Red Two wheeler Cover, 2 Beige...""]"
bfb5f5ad72cadf59fff93aefc748d5a9,"AdroitZ 1 White & Orange Two Wheeler Cover, 2 Beige Arm sleeves Combo","[""Automotive >> Car & Bike Accessories >> Automotive Combo >> AdroitZ 1 White & Orange Two Wheeler Cover, 2 Be...""]"
952d218344828ab24ceca4bc30721a8b,SANTOSH ROYAL FASHION Cotton Printed Double Bedsheet,"[""Home Furnishing >> Bed Linen >> Bedsheets >> SANTOSH ROYAL FASHION Bedsheets >> SANTOSH ROYAL FASHION Cotton Printed Double Beds...""]"
daaf85fb481a1d44b8263382b4883673,"AdroitZ 1 White & Orange Two Wheeler Cover, 2 Beige Arm sleeves Combo","[""Automotive >> Car & Bike Accessories >> Automotive Combo >> AdroitZ 1 White & Orange Two Wheeler Cover, 2 Be...""]"
c57e5619fec33ae959cfc60ce7b8b688,Hako 45W Magsafe2 Laptop Charger For APPLE MacBook Air 13 MB003LLA 2 45 Adapter,"[""Computers >> Laptop Accessories >> Laptop Adapters >> Hako Laptop Adapters >> Hako 45W Magsafe2 Laptop Charger For APPLE MacBo...""]"
d8ef80a8ba345dedc9f944cf21201988,Hako 45W Magsafe Laptop Charger For APPLE MacBook Air 13 MB003JA 45 Adapter,"[""Computers >> Laptop Accessories >> Laptop Adapters >> Hako Laptop Adapters >> Hako 45W Magsafe Laptop Charger For APPLE MacBoo...""]"
aab7fd017b6836461e68bf2651545b45,JBC Collection Cotton Printed Single Bedsheet,"[""Home Furnishing >> Bed Linen >> Bedsheets >> JBC Collection Bedsheets >> JBC Collection Cotton Printed Single Bedsheet (1...""]"
fae2c4e32b1e498943dc9361140533d5,Little Frog Men Sandals,"[""Footwear >> Men's Footwear >> Sandals & Floaters >> Little Frog Sandals & Floaters >> Little Frog Men Sandals""]"
0914795a3f263433344a413efa9cb275,Pepe Jeans Wayfarer Sunglasses,"[""Sunglasses >> Pepe Jeans Wayfarer Sunglasses""]"
d7fded8e211b3033e424fb450b97caec,Hako 85W Magsafe Laptop Charger For APPLE MacBook Pro 17 MA897LLA 85 Adapter,"[""Computers >> Laptop Accessories >> Laptop Adapters >> Hako Laptop Adapters >> Hako 85W Magsafe Laptop Charger For APPLE MacBoo...""]"
6c7251fa2b6ea429cde8f61d21076004,Mikado Aviator Sunglasses,"[""Sunglasses >> Mikado Aviator Sunglasses""]"
5721f50e8841fd534b5765359365445a,Damemoda Wayfarer Sunglasses,"[""Sunglasses >> Damemoda Wayfarer Sunglasses""]"
2e5f78a0e22663adb2be86834f7d63f1,"SG Ecolite Batting Gloves (Boys, White)","[""Sports & Fitness >> Team Sports >> Cricket >> Cricket Gloves >> SG Cricket Gloves >> SG Ecolite Batting Gloves (Boys, White)""]"
6e84ec471b4a694bc8f72656880136db,HugMe.fashion Full Sleeve Solid Men's Jacket,"[""Clothing >> Men's Clothing >> Winter & Seasonal Wear >> Jackets >> HugMe.fashion Jackets >> HugMe.fashion Full Sleeve Solid Men's Jacket""]"
d5be97e54159b52cacf95b651db26e45,"Ravetech 7"" Mp5 Mirror monitor, car rear view camera Combo","[""Automotive >> Car & Bike Accessories >> Automotive Combo >> Ravetech 7\"" Mp5 Mirror monitor, car rear view ca...""]"
2cf39ec41b207dcfe750042419693b62,JBC Collection Cotton Printed Single Bedsheet,"[""Home Furnishing >> Bed Linen >> Bedsheets >> JBC Collection Bedsheets >> JBC Collection Cotton Printed Single Bedsheet (1...""]"
be5370b05503757766d8cae326ce7d65,"AdroitZ 1 White & Blue Two Wheeler Cover, 2 Beige Arm sleeves Combo","[""Automotive >> Car & Bike Accessories >> Automotive Combo >> AdroitZ 1 White & Blue Two Wheeler Cover, 2 Beig...""]"
1ec8fe9d0a1910b96c62785899a2613f,Damemoda Wayfarer Sunglasses,"[""Sunglasses >> Damemoda Wayfarer Sunglasses""]"
d3a86f6fee39106821c091d2fe8420db,Pepe Jeans Wayfarer Sunglasses,"[""Sunglasses >> Pepe Jeans Wayfarer Sunglasses""]"
3b3d38823e8b24611e216bfc76084331,HH Oval Sunglasses,"[""Sunglasses >> HH Oval Sunglasses""]"
1dd73550fceded0e90113d2546dfb70b,CLYMB Men Sandals,"[""Footwear >> Men's Footwear >> Sandals & Floaters >> CLYMB Sandals & Floaters >> CLYMB Men Sandals""]"
4c5a8e2ef2c9f45b698956d34e4cf899,JBC Collection Cotton Printed Single Bedsheet,"[""Home Furnishing >> Bed Linen >> Bedsheets >> JBC Collection Bedsheets >> JBC Collection Cotton Printed Single Bedsheet (1...""]"
a9c41930a74333236ca603a05024dbde,JBC Collection Cotton Printed Single Bedsheet,"[""Home Furnishing >> Bed Linen >> Bedsheets >> JBC Collection Bedsheets >> JBC Collection Cotton Printed Single Bedsheet (1...""]"
d54f88ea30607043b29f98165c4ee8ee,Fabpoppy Women's Multicolor Capri,"[""Clothing >> Women's Clothing >> Western Wear >> Trousers & Capris >> Capris >> Fabpoppy Capris >> Fabpoppy Women's Multicolor Capri""]"
41ccaa21635564baca848551c309c80d,Columbus Men Sandals,"[""Footwear >> Men's Footwear >> Sandals & Floaters >> Columbus Sandals & Floaters >> Columbus Men Sandals""]"
3e7d6eb69f390cb8c120ee6eb8d6feb3,Hako 60W Magsafe Laptop Charger For APPLE MacBook 13 MA701BA 60 Adapter,"[""Computers >> Laptop Accessories >> Laptop Adapters >> Hako Laptop Adapters >> Hako 60W Magsafe Laptop Charger For APPLE MacBoo...""]"
e5005b4a2d809bbb2f5944a8fa1ba0db,Hako 85W Magsafe Laptop Charger For APPLE MacBook Pro 15 MC371ZPA 85 Adapter,"[""Computers >> Laptop Accessories >> Laptop Adapters >> Hako Laptop Adapters >> Hako 85W Magsafe Laptop Charger For APPLE MacBoo...""]"
5872efb011f6b4517fe4660aaa0a96ca,Autokartindia Full Sleeve Solid Men's Jacket,"[""Clothing >> Men's Clothing >> Winter & Seasonal Wear >> Jackets >> Autokartindia Jackets >> Autokartindia Full Sleeve Solid Men's Jacket""]"
ab5ecf1f7cca368004990283dc47931e,Look-Kool Unisex Wayfarer Sunglasses,"[""Sunglasses >> Look-Kool Unisex Wayfarer Sunglasses""]"
1397f3ee3562de5d9fd73cfc4657c807,Spinn Men Sandals,"[""Footwear >> Men's Footwear >> Sandals & Floaters >> Spinn Sandals & Floaters >> Spinn Men Sandals""]"
c0fec28f5bb2dc3496dadfa910df7a5a,HH Wayfarer Sunglasses,"[""Sunglasses >> HH Wayfarer Sunglasses""]"
a5aea3a62870645d526ffdc3ef57393d,JBC Collection Cotton Printed Single Bedsheet,"[""Home Furnishing >> Bed Linen >> Bedsheets >> JBC Collection Bedsheets >> JBC Collection Cotton Printed Single Bedsheet (1...""]"
691c004c53b0d5138618ad7b8eedeb8d,Aligatorr Aviator Sunglasses,"[""Sunglasses >> Aligatorr Aviator Sunglasses""]"
abe21585e2ff37fd29ccb6cc409cf4eb,HH Aviator Sunglasses,"[""Sunglasses >> HH Aviator Sunglasses""]"
8e961e4fd248c9496ca54808d2d2b25f,Hako 60W Magsafe Laptop Charger For APPLE MacBook Pro13 MB990XA 60 Adapter,"[""Computers >> Laptop Accessories >> Laptop Adapters >> Hako Laptop Adapters >> Hako 60W Magsafe Laptop Charger For APPLE MacBoo...""]"
5f9de58ab6d41b566214cd9a5ea54074,WOAP Alloy Jewel Set,"[""Jewellery >> Jewellery Sets >> WOAP Alloy Jewel Set (Blue)""]"
fe9baf8cd3e790df95fe54b95d6d190e,Bento Cute,"[""Toys & School Supplies >> Role Play Toys >> Bento Role Play Toys >> Bento Cute""]"
f7516ba0b11ae27195e7ef0ee0a35d28,Chambor Orosa Lipstick 4.5 g,"[""Beauty and Personal Care >> Makeup >> Lips >> Lipsticks >> Chambor Lipsticks >> Chambor Orosa Lipstick 4.5 g (Shade -522)""]"
31c4bd12d0e96f985ac58c1ab1100edf,HugMe.fashion Full Sleeve Solid Men's Jacket,"[""Clothing >> Men's Clothing >> Sports Wear >> Jackets >> HugMe.fashion Jackets >> HugMe.fashion Full Sleeve Solid Men's Jacket""]"
750f964cf8e6a16412aaf2b0d0350d0a,3kFactory Baby Shower Cap- Purple,"[""Baby Care >> Baby Bath & Skin >> Baby Shower Caps >> 3kFactory Baby Shower Caps >> 3kFactory Baby Shower Cap- Purple""]"
d530c8a7d64e3db4089a90c616259c96,Bajya Handicrafts Decorative Stylo 30 inch Glass Hookah,"[""Home Decor & Festive Needs >> Garden & Leisure >> Hookah & Hookah Flavors >> Hookahs >> Bajya Hookahs >> Bajya Handicrafts Decorative Stylo 30 inch Glass...""]"
219dad7a926283a511bd5043fa92b4c3,Pawtec  Battery - Powerful Backup- For S4 Mini I9195 B500AE,"[""Mobiles & Accessories >> Mobile Accessories >> Batteries >> Pawtec Batteries >> Pawtec  Battery - Powerful Backup- For S4 Mini I...""]"
1f369dbea8d9c94bb4a1a31d59d47651,KAVACi Full Sleeve Solid Men's Jacket,"[""Clothing >> Men's Clothing >> Sports Wear >> Jackets >> KAVACi Jackets >> KAVACi Full Sleeve Solid Men's Jacket""]"
82f424a90d630acc188fcf267160a1fe,"Hako 60W Magsafe1 Laptop Charger For APPLE MacBook Pro 13"" MB990 MAGSAFE 60 Adapter","[""Computers >> Laptop Accessories >> Laptop Adapters >> Hako Laptop Adapters >> Hako 60W Magsafe1 Laptop Charger For APPLE MacBo...""]"
3ba96b1f9d9284d9b3270bc910875a5f,Point Fit Solid Women's V-neck T-Shirt,"[""Clothing >> Women's Clothing >> Western Wear >> Shirts, Tops & Tunics >> Polos & T-Shirts >> Point Fit Polos & T-Shirts >> Point Fit Solid Women's V-neck T-Shirt""]"
49f7763dc9c7ece284a1ae27166f8c6c,Saba Garments Baby Girl's Gathered Dress,"[""Baby Care >> Infant Wear >> Baby Girls' Clothes >> Dresses & Skirts >> Dresses >> Saba Garments Dresses >> Saba Garments Baby Girl's Gathered Dress""]"
9605afb4ccd2e28a685f35a93db13a59,Value Bay VBCMF05 Ceramic Mug,"[""Kitchen & Dining >> Coffee Mugs >> Value Bay Coffee Mugs >> Value Bay VBCMF05 Ceramic Mug (3.5 ml)""]"
4ff1e907dbef9bfda0d9752d362f7dde,The Crazy Me 1 Compartments Eco-Friendly leatherette Pen Stand,"[""The Crazy Me 1 Compartments Eco-Friendly leather...""]"
2a750f81b4cdb0aa9f8dc77d8a982b8e,Pack N Buy 4 Compartments Plastic Stationary Holder,"[""Pens & Stationery >> Office Supplies >> Desk Organizers >> Pack N Buy Desk Organizers >> Pack N Buy 4 Compartments Plastic Stationary Hol...""]"
8fc17467f7f06cc8c91c1467fda28fe6,Cm Treder kdp37 Motorbike LED Bulb,"[""Automotive >> Accessories & Spare parts >> Car & Bike Lighting >> Bike Lighting >> Bike Light Bulbs >> Cm Treder kdp37 Motorbike LED Bulb (Headlight)""]"
d2908eead6ef1a4013fa6e1b82e59e46,Imlee Mojaris,"[""Footwear >> Women's Footwear >> Casual Shoes >> Mocassins >> Imlee Mojaris""]"
e432411ae07c82f9c27b084b6bfe3b5f,CEAT 3.00-18 Secura Sport Tube Tyre,"[""Automotive >> CEAT 3.00-18 Secura Sport Tube Tyre""]"
ed73177833c7434a9e4662dfc531969c,HIMMLISCH STMPL17610 Scooter H4 3Bright Light Bulb White-Mahindra Duro DZ Motorbike LED Bulb,"[""Automotive >> Accessories & Spare parts >> Car & Bike Lighting >> Bike Lighting >> Bike Light Bulbs >> HIMMLISCH STMPL17610 Scooter H4 3Bright Light Bu...""]"
689bf5e7f46174685838db2bd6a208bd,CEAT 4.00-8 Buland Tube Tyre,"[""Automotive >> CEAT 4.00-8 Buland Tube Tyre""]"
2f57a10f8174968119fc817ac63ce8a5,Cm Treder cm h4 light 100 Motorbike LED Bulb,"[""Automotive >> Accessories & Spare parts >> Car & Bike Lighting >> Bike Lighting >> Bike Light Bulbs >> Cm Treder cm h4 light 100 Motorbike LED Bulb (He...""]"
